Epoch,train_sat,test_phi1,test_phi2,test_phi3
745,0.8531913757324219,0.9878557920455933,0.6443585157394409,0.0
746,0.8532082438468933,0.9878233075141907,0.6442916989326477,0.0
747,0.8532239198684692,0.9877520203590393,0.6440322399139404,0.0
748,0.8532396554946899,0.987627387046814,0.6437138319015503,0.0
749,0.8532547950744629,0.9874910712242126,0.6435266733169556,0.0
750,0.8532695770263672,0.987281084060669,0.6433677673339844,0.0
751,0.8532838225364685,0.9870114326477051,0.6431465148925781,0.0
752,0.8532968759536743,0.9867968559265137,0.642970860004425,0.0
753,0.8533090353012085,0.9866215586662292,0.642912745475769,0.0
754,0.8533201217651367,0.9863854646682739,0.6429474353790283,0.0
755,0.8533299565315247,0.9861243367195129,0.6430618762969971,0.0
756,0.853338897228241,0.9859210848808289,0.6431609392166138,0.0
757,0.85334712266922,0.9857609272003174,0.6430863738059998,0.0
758,0.853355348110199,0.9856385588645935,0.6428791880607605,0.0
759,0.8533636331558228,0.9855758547782898,0.6427189111709595,0.0
760,0.8533719182014465,0.9855266809463501,0.642637312412262,0.0
761,0.8533802032470703,0.9854590892791748,0.6425477266311646,0.0
762,0.8533880710601807,0.9854255318641663,0.6424229145050049,0.0
763,0.8533955812454224,0.9854443073272705,0.6422922015190125,0.0
764,0.8534029126167297,0.985450029373169,0.6421875953674316,0.0
765,0.8534098863601685,0.9854159951210022,0.642157793045044,0.0
766,0.8534165620803833,0.9853889346122742,0.6422179937362671,0.0
767,0.8534230589866638,0.9853872656822205,0.6422773003578186,0.0
768,0.8534291982650757,0.9853903651237488,0.642238974571228,0.0
769,0.8534351587295532,0.9854015707969666,0.64212965965271,0.0
770,0.8534408807754517,0.9854244589805603,0.6420257687568665,0.0
771,0.8534464836120605,0.9854350090026855,0.6419380903244019,0.0
772,0.8534518480300903,0.9854320287704468,0.641843318939209,0.0
773,0.853456974029541,0.9854465126991272,0.6417469382286072,0.0
774,0.8534618616104126,0.9854754209518433,0.6416596174240112,0.0
775,0.8534666299819946,0.9854791164398193,0.6415793895721436,0.0
776,0.8534711599349976,0.9854539632797241,0.6415194272994995,0.0
777,0.8534756302833557,0.9854362607002258,0.6414922475814819,0.0
778,0.8534799218177795,0.9854394793510437,0.6414730548858643,0.0
779,0.8534840941429138,0.9854498505592346,0.6414332389831543,0.0
780,0.8534880876541138,0.9854640960693359,0.6413812637329102,0.0
781,0.853492021560669,0.9854857325553894,0.6413302421569824,0.0
782,0.8534958362579346,0.9855087995529175,0.6412654519081116,0.0
783,0.8534995317459106,0.9855322241783142,0.6411783695220947,0.0
784,0.8535031676292419,0.9855644106864929,0.6410938501358032,0.0
785,0.8535066843032837,0.985599160194397,0.641037106513977,0.0
786,0.8535100817680359,0.9856157302856445,0.6410032510757446,0.0
787,0.8535133600234985,0.9856113195419312,0.6409761905670166,0.0
788,0.8535166382789612,0.9856044054031372,0.6409488916397095,0.0
789,0.8535197377204895,0.9856024384498596,0.6409189701080322,0.0
790,0.8535228371620178,0.9855951070785522,0.6408870220184326,0.0
791,0.8535258173942566,0.9855783581733704,0.6408605575561523,0.0
792,0.8535287380218506,0.9855618476867676,0.6408402919769287,0.0
793,0.8535315990447998,0.9855508804321289,0.6408094167709351,0.0
794,0.8535343408584595,0.9855424165725708,0.6407546997070312,0.0
795,0.8535370826721191,0.9855355620384216,0.6406909227371216,0.0
796,0.8535397052764893,0.9855318069458008,0.640643298625946,0.0
797,0.8535423278808594,0.985528290271759,0.640616774559021,0.0
798,0.8535448312759399,0.9855235815048218,0.640596866607666,0.0
799,0.8535473346710205,0.9855236411094666,0.6405730843544006,0.0
800,0.8535497784614563,0.9855329990386963,0.6405471563339233,0.0
801,0.8535521626472473,0.9855464100837708,0.6405224800109863,0.0
802,0.8535544872283936,0.9855595827102661,0.6404997110366821,0.0
803,0.853556752204895,0.9855771660804749,0.6404780149459839,0.0
804,0.8535590171813965,0.9856042861938477,0.640453577041626,0.0
805,0.8535612225532532,0.9856364130973816,0.6404210329055786,0.0
806,0.8535633683204651,0.9856662750244141,0.6403820514678955,0.0
807,0.8535654544830322,0.9856929183006287,0.6403457522392273,0.0
808,0.8535675406455994,0.9857185482978821,0.6403172016143799,0.0
809,0.8535695672035217,0.9857425093650818,0.6402928829193115,0.0
810,0.8535715341567993,0.9857626557350159,0.6402690410614014,0.0
811,0.8535735011100769,0.9857789874076843,0.6402474045753479,0.0
812,0.8535754084587097,0.9857919216156006,0.6402285695075989,0.0
813,0.8535772562026978,0.9858010411262512,0.64020836353302,0.0
814,0.8535791635513306,0.9858074188232422,0.6401829719543457,0.0
815,0.8535809516906738,0.9858139753341675,0.6401548385620117,0.0
816,0.8535826802253723,0.9858208894729614,0.6401277780532837,0.0
817,0.8535844683647156,0.9858253598213196,0.6401016116142273,0.0
818,0.8535861968994141,0.9858265519142151,0.6400744318962097,0.0
819,0.8535878658294678,0.9858271479606628,0.640046238899231,0.0
820,0.8535895347595215,0.9858289361000061,0.6400192975997925,0.0
821,0.8535911440849304,0.9858304262161255,0.6399954557418823,0.0
822,0.8535927534103394,0.9858302474021912,0.6399754881858826,0.0
823,0.8535943031311035,0.9858300089836121,0.6399582624435425,0.0
824,0.8535958528518677,0.9858315587043762,0.6399403810501099,0.0
825,0.8535974025726318,0.9858346581459045,0.6399186849594116,0.0
826,0.8535988926887512,0.9858384132385254,0.6398941874504089,0.0
827,0.8536003828048706,0.9858428239822388,0.6398707628250122,0.0
828,0.8536018133163452,0.9858482480049133,0.6398500204086304,0.0
829,0.8536033034324646,0.9858539700508118,0.639829158782959,0.0
830,0.8536046743392944,0.9858593344688416,0.6398064494132996,0.0
831,0.853606104850769,0.9858644008636475,0.6397832632064819,0.0
832,0.8536074161529541,0.9858688712120056,0.6397626399993896,0.0
833,0.8536087870597839,0.9858723282814026,0.6397446393966675,0.0
834,0.853610098361969,0.9858746528625488,0.6397276520729065,0.0
835,0.853611409664154,0.9858766794204712,0.6397101283073425,0.0
836,0.8536127209663391,0.9858790636062622,0.6396917104721069,0.0
837,0.8536139726638794,0.9858807921409607,0.6396724581718445,0.0
838,0.8536152243614197,0.985881507396698,0.6396526098251343,0.0
839,0.85361647605896,0.985882043838501,0.6396327614784241,0.0
840,0.8536176681518555,0.9858831167221069,0.6396132707595825,0.0
841,0.853618860244751,0.9858841300010681,0.6395939588546753,0.0
842,0.8536200523376465,0.985884428024292,0.6395751237869263,0.0
843,0.853621244430542,0.9858841896057129,0.639556884765625,0.0
844,0.8536223769187927,0.9858842492103577,0.6395397186279297,0.0
845,0.8536235094070435,0.9858846664428711,0.6395227909088135,0.0
846,0.8536246418952942,0.9858853816986084,0.639505922794342,0.0
847,0.8536257743835449,0.98588627576828,0.6394894123077393,0.0
848,0.8536268472671509,0.9858878254890442,0.6394730806350708,0.0
849,0.8536279201507568,0.9858898520469666,0.6394562721252441,0.0
850,0.8536289930343628,0.9858921766281128,0.6394383311271667,0.0
851,0.853630006313324,0.9858949780464172,0.6394202709197998,0.0
852,0.8536310195922852,0.9858981966972351,0.6394032835960388,0.0
853,0.8536320328712463,0.9859014749526978,0.6393872499465942,0.0
854,0.8536330461502075,0.9859046936035156,0.6393714547157288,0.0
855,0.8536340594291687,0.985907793045044,0.6393553018569946,0.0
856,0.8536350131034851,0.9859111309051514,0.6393393874168396,0.0
857,0.8536360263824463,0.9859145283699036,0.6393240690231323,0.0
858,0.8536369204521179,0.9859176874160767,0.6393091678619385,0.0
859,0.8536378741264343,0.985920786857605,0.6392941474914551,0.0
860,0.8536388278007507,0.9859240651130676,0.6392788887023926,0.0
861,0.8536397218704224,0.9859273433685303,0.6392631530761719,0.0
862,0.8536406755447388,0.9859304428100586,0.6392472982406616,0.0
863,0.8536415100097656,0.9859333038330078,0.6392319202423096,0.0
864,0.853642463684082,0.985936164855957,0.6392170190811157,0.0
865,0.8536432981491089,0.9859389662742615,0.6392024755477905,0.0
866,0.8536441922187805,0.9859415888786316,0.6391879320144653,0.0
867,0.8536450266838074,0.9859440326690674,0.6391735672950745,0.0
868,0.8536458611488342,0.9859464168548584,0.6391594409942627,0.0
869,0.8536467552185059,0.9859489798545837,0.6391454935073853,0.0
870,0.8536475896835327,0.9859516024589539,0.639131486415863,0.0
871,0.8536483645439148,0.9859541654586792,0.6391173601150513,0.0
872,0.8536491990089417,0.9859568476676941,0.6391032934188843,0.0
873,0.8536499738693237,0.9859595894813538,0.6390893459320068,0.0
874,0.8536507487297058,0.9859623908996582,0.6390753984451294,0.0
875,0.8536515235900879,0.9859651923179626,0.6390616297721863,0.0
876,0.8536523580551147,0.9859681129455566,0.6390480995178223,0.0
877,0.853653073310852,0.9859710335731506,0.6390348672866821,0.0
878,0.8536538481712341,0.9859738945960999,0.6390219330787659,0.0
879,0.8536545634269714,0.9859768152236938,0.6390088796615601,0.0
880,0.8536553382873535,0.9859797954559326,0.6389957666397095,0.0
881,0.8536560535430908,0.9859828352928162,0.6389828324317932,0.0
882,0.8536567687988281,0.9859858751296997,0.6389700770378113,0.0
883,0.8536574840545654,0.985988974571228,0.6389572620391846,0.0
884,0.8536581993103027,0.9859920740127563,0.6389445066452026,0.0
885,0.85365891456604,0.9859951138496399,0.6389317512512207,0.0
886,0.8536595702171326,0.985998272895813,0.6389190554618835,0.0
887,0.8536602854728699,0.9860013127326965,0.6389066576957703,0.0
888,0.8536609411239624,0.9860043525695801,0.6388944387435913,0.0
889,0.8536615967750549,0.9860074520111084,0.6388822793960571,0.0
890,0.8536622524261475,0.9860104918479919,0.6388701796531677,0.0
891,0.8536629676818848,0.9860135316848755,0.6388580799102783,0.0
892,0.8536635637283325,0.9860166907310486,0.6388460993766785,0.0
893,0.853664219379425,0.9860197901725769,0.6388342380523682,0.0
894,0.8536648750305176,0.98602294921875,0.6388223171234131,0.0
895,0.8536654710769653,0.9860261678695679,0.6388105154037476,0.0
896,0.8536661267280579,0.9860293865203857,0.638798713684082,0.0
897,0.8536667227745056,0.9860326051712036,0.638787031173706,0.0
898,0.8536673784255981,0.9860358834266663,0.6387755870819092,0.0
899,0.8536679744720459,0.9860391616821289,0.6387640237808228,0.0
900,0.8536685705184937,0.9860424995422363,0.6387526988983154,0.0
901,0.8536691665649414,0.9860458970069885,0.6387414932250977,0.0
902,0.8536697030067444,0.9860493540763855,0.6387302875518799,0.0
903,0.8536703586578369,0.9860528111457825,0.6387191414833069,0.0
904,0.8536708950996399,0.9860563278198242,0.6387080550193787,0.0
905,0.8536714315414429,0.9860599040985107,0.6386969089508057,0.0
906,0.8536720275878906,0.9860634803771973,0.6386858224868774,0.0
907,0.8536726236343384,0.9860672354698181,0.6386749744415283,0.0
908,0.8536731600761414,0.9860709309577942,0.6386642456054688,0.0
909,0.8536736965179443,0.986074686050415,0.6386533975601196,0.0
910,0.8536742329597473,0.9860784411430359,0.6386426687240601,0.0
911,0.8536747694015503,0.9860822558403015,0.6386319994926453,0.0
912,0.8536753058433533,0.9860861301422119,0.6386215686798096,0.0
913,0.8536758422851562,0.9860900640487671,0.6386111974716187,0.0
914,0.8536763787269592,0.986094057559967,0.6386006474494934,0.0
915,0.8536769151687622,0.986098051071167,0.6385902166366577,0.0
916,0.8536773920059204,0.9861021041870117,0.6385798454284668,0.0
917,0.8536779284477234,0.9861062169075012,0.6385695934295654,0.0
918,0.8536784052848816,0.9861103892326355,0.6385593414306641,0.0
919,0.8536789417266846,0.9861146211624146,0.638549268245697,0.0
920,0.8536794185638428,0.9861187934875488,0.63853919506073,0.0
921,0.8536799550056458,0.9861230850219727,0.6385290622711182,0.0
922,0.853680431842804,0.9861273765563965,0.6385191679000854,0.0
923,0.8536809086799622,0.9861317873001099,0.6385093331336975,0.0
924,0.8536813855171204,0.9861361980438232,0.63849937915802,0.0
925,0.8536818623542786,0.9861407279968262,0.6384895443916321,0.0
926,0.8536823391914368,0.9861452579498291,0.6384798288345337,0.0
927,0.853682816028595,0.986149787902832,0.6384701132774353,0.0
928,0.8536832332611084,0.9861544370651245,0.6384605169296265,0.0
929,0.8536837100982666,0.986159086227417,0.6384509205818176,0.0
930,0.8536841869354248,0.9861637949943542,0.6384413242340088,0.0
931,0.853684663772583,0.9861685633659363,0.6384317874908447,0.0
932,0.8536850810050964,0.9861733913421631,0.638422429561615,0.0
933,0.8536854982376099,0.9861782789230347,0.6384130120277405,0.0
934,0.8536859750747681,0.9861831665039062,0.6384036540985107,0.0
935,0.8536863923072815,0.9861881732940674,0.6383944153785706,0.0
936,0.8536868095397949,0.9861931204795837,0.6383851766586304,0.0
937,0.8536872863769531,0.9861981868743896,0.6383759379386902,0.0
938,0.8536877036094666,0.9862032532691956,0.6383668184280396,0.0
939,0.85368812084198,0.986208438873291,0.6383576393127441,0.0
940,0.8536885380744934,0.9862136244773865,0.6383486390113831,0.0
941,0.8536889553070068,0.9862189292907715,0.638339638710022,0.0
942,0.8536893725395203,0.9862241744995117,0.6383306980133057,0.0
943,0.8536897897720337,0.9862295389175415,0.6383217573165894,0.0
944,0.8536901473999023,0.9862349033355713,0.6383129358291626,0.0
945,0.8536906242370605,0.9862403869628906,0.6383041143417358,0.0
946,0.8536909818649292,0.98624587059021,0.6382952928543091,0.0
947,0.8536913990974426,0.9862513542175293,0.6382864713668823,0.0
948,0.853691816329956,0.9862569570541382,0.6382778286933899,0.0
949,0.8536921739578247,0.9862626194953918,0.6382691860198975,0.0
950,0.8536925315856934,0.9862682223320007,0.638260543346405,0.0
951,0.8536929488182068,0.9862738847732544,0.6382519602775574,0.0
952,0.8536933064460754,0.9862796664237976,0.638243556022644,0.0
953,0.8536937236785889,0.9862855076789856,0.6382351517677307,0.0
954,0.8536940813064575,0.9862912893295288,0.6382266879081726,0.0
955,0.8536944389343262,0.9862971305847168,0.6382181644439697,0.0
956,0.8536947965621948,0.9863030314445496,0.6382098197937012,0.0
957,0.8536951541900635,0.9863089919090271,0.6382015347480774,0.0
958,0.8536955118179321,0.9863150119781494,0.6381932497024536,0.0
959,0.8536958694458008,0.9863210916519165,0.6381850242614746,0.0
960,0.8536962866783142,0.9863271117210388,0.6381767392158508,0.0
961,0.8536966443061829,0.9863331913948059,0.6381685733795166,0.0
962,0.8536970019340515,0.9863393306732178,0.6381604671478271,0.0
963,0.8536972999572754,0.9863455295562744,0.6381524801254272,0.0
964,0.853697657585144,0.986351728439331,0.6381444931030273,0.0
965,0.8536980152130127,0.9863579273223877,0.6381363868713379,0.0
966,0.8536983728408813,0.9863641858100891,0.6381282806396484,0.0
967,0.85369873046875,0.9863705635070801,0.6381203532218933,0.0
968,0.8536990284919739,0.9863768815994263,0.6381125450134277,0.0
969,0.8536993861198425,0.9863832592964172,0.6381046772003174,0.0
970,0.8536996841430664,0.986389696598053,0.638096809387207,0.0
971,0.8537000417709351,0.9863961338996887,0.6380890607833862,0.0
972,0.8537003993988037,0.9864026308059692,0.6380811929702759,0.0
973,0.8537006974220276,0.9864091873168945,0.6380735039710999,0.0
974,0.8537009954452515,0.986415684223175,0.6380659341812134,0.0
975,0.8537013530731201,0.9864222407341003,0.6380581855773926,0.0
976,0.853701651096344,0.9864288568496704,0.6380506157875061,0.0
977,0.8537019491195679,0.98643559217453,0.6380430459976196,0.0
978,0.8537023067474365,0.9864422082901001,0.6380352973937988,0.0
979,0.8537026047706604,0.9864488840103149,0.6380277872085571,0.0
980,0.8537029027938843,0.9864556193351746,0.638020396232605,0.0
981,0.8537032604217529,0.986462414264679,0.6380130052566528,0.0
982,0.853703498840332,0.9864691495895386,0.6380056142807007,0.0
983,0.8537038564682007,0.986475944519043,0.637998104095459,0.0
984,0.8537041544914246,0.9864827394485474,0.6379907131195068,0.0
985,0.8537044525146484,0.9864897131919861,0.6379834413528442,0.0
986,0.8537047505378723,0.9864965081214905,0.6379761695861816,0.0
987,0.8537050485610962,0.9865033626556396,0.637968897819519,0.0
988,0.8537052869796753,0.9865103363990784,0.6379616260528564,0.0
989,0.853705644607544,0.9865173101425171,0.6379543542861938,0.0
990,0.853705883026123,0.986524224281311,0.6379470825195312,0.0
991,0.8537061810493469,0.9865311980247498,0.6379400491714478,0.0
992,0.8537064790725708,0.986538290977478,0.6379330158233643,0.0
993,0.8537067770957947,0.9865453243255615,0.6379259824752808,0.0
994,0.8537070751190186,0.9865522980690002,0.6379188299179077,0.0
995,0.8537073135375977,0.9865593314170837,0.6379116773605347,0.0
996,0.8537076115608215,0.9865664839744568,0.6379047632217407,0.0
997,0.8537078499794006,0.9865736365318298,0.6378979086875916,0.0
998,0.8537081480026245,0.9865807890892029,0.6378909349441528,0.0
999,0.8537083864212036,0.9865878820419312,0.6378839612007141,0.0
1000,0.8537086844444275,0.9865950345993042,0.6378770470619202,0.0
1001,0.8537089824676514,0.9866021871566772,0.6378701329231262,0.0
1002,0.8537092208862305,0.9866094589233398,0.6378633975982666,0.0
1003,0.8537094593048096,0.9866167306900024,0.6378567218780518,0.0
1004,0.8537097573280334,0.9866238832473755,0.6378498673439026,0.0
1005,0.8537099957466125,0.9866310954093933,0.6378430128097534,0.0
1006,0.8537102937698364,0.9866384267807007,0.6378363370895386,0.0
1007,0.8537105321884155,0.9866456985473633,0.6378296613693237,0.0
1008,0.8537107706069946,0.9866530299186707,0.6378229856491089,0.0
1009,0.8537110686302185,0.986660361289978,0.637816309928894,0.0
1010,0.8537113070487976,0.9866676926612854,0.6378097534179688,0.0
1011,0.8537115454673767,0.9866750240325928,0.6378030776977539,0.0
1012,0.8537118434906006,0.9866823554039001,0.6377965211868286,0.0
1013,0.8537120819091797,0.9866897463798523,0.6377900242805481,0.0
1014,0.8537123203277588,0.9866971373558044,0.6377835273742676,0.0
1015,0.8537125587463379,0.9867045283317566,0.6377770304679871,0.0
1016,0.853712797164917,0.9867119193077087,0.6377705335617065,0.0
1017,0.8537130355834961,0.9867193698883057,0.6377641558647156,0.0
1018,0.8537132740020752,0.9867267608642578,0.6377576589584351,0.0
1019,0.8537135124206543,0.9867342114448547,0.6377513408660889,0.0
1020,0.8537137508392334,0.9867417216300964,0.6377450227737427,0.0
1021,0.8537139892578125,0.9867492318153381,0.6377386450767517,0.0
1022,0.8537142276763916,0.9867566823959351,0.6377322673797607,0.0
1023,0.8537144660949707,0.9867640733718872,0.637725830078125,0.0
1024,0.8537147045135498,0.9867716431617737,0.6377197504043579,0.0
1025,0.8537149429321289,0.9867792129516602,0.6377135515213013,0.0
1026,0.853715181350708,0.9867866635322571,0.6377072334289551,0.0
1027,0.8537154197692871,0.986794114112854,0.6377010345458984,0.0
1028,0.8537155985832214,0.9868016839027405,0.6376948356628418,0.0
1029,0.8537158370018005,0.986809253692627,0.6376887559890747,0.0
1030,0.8537160754203796,0.9868168234825134,0.6376826167106628,0.0
1031,0.853716254234314,0.9868242740631104,0.6376763582229614,0.0
1032,0.8537164926528931,0.9868319034576416,0.6376703977584839,0.0
1033,0.8537167310714722,0.9868395328521729,0.6376643776893616,0.0
1034,0.8537169694900513,0.9868470430374146,0.6376582384109497,0.0
1035,0.8537171483039856,0.986854612827301,0.6376522779464722,0.0
1036,0.8537173867225647,0.986862301826477,0.6376463174819946,0.0
1037,0.853717565536499,0.9868698120117188,0.6376402378082275,0.0
1038,0.8537178039550781,0.9868773818016052,0.63763427734375,0.0
1039,0.8537180423736572,0.9868850111961365,0.637628436088562,0.0
1040,0.8537182211875916,0.9868927001953125,0.637622594833374,0.0
1041,0.8537184596061707,0.986900269985199,0.6376166343688965,0.0
1042,0.853718638420105,0.9869078397750854,0.637610673904419,0.0
1043,0.8537188768386841,0.9869154691696167,0.6376048922538757,0.0
1044,0.8537190556526184,0.9869231581687927,0.6375991106033325,0.0
1045,0.8537192940711975,0.9869307279586792,0.6375932097434998,0.0
1046,0.8537194728851318,0.9869384169578552,0.6375874876976013,0.0
1047,0.8537197113037109,0.9869460463523865,0.6375817656517029,0.0
1048,0.8537198901176453,0.9869536757469177,0.6375759840011597,0.0
1049,0.8537200689315796,0.9869612455368042,0.6375701427459717,0.0
1050,0.8537203073501587,0.9869689345359802,0.6375645399093628,0.0
1051,0.853720486164093,0.9869766235351562,0.6375588774681091,0.0
1052,0.8537206649780273,0.9869842529296875,0.6375532150268555,0.0
1053,0.8537209033966064,0.986991822719574,0.6375474333763123,0.0
1054,0.8537210822105408,0.98699951171875,0.6375418305397034,0.0
1055,0.8537212610244751,0.987007200717926,0.6375362873077393,0.0
1056,0.8537214994430542,0.9870148301124573,0.6375307440757751,0.0
1057,0.8537216186523438,0.9870224595069885,0.6375250816345215,0.0
1058,0.8537218570709229,0.9870301485061646,0.6375194787979126,0.0
1059,0.8537220358848572,0.9870378375053406,0.6375139951705933,0.0
1060,0.8537222146987915,0.987045407295227,0.6375085115432739,0.0
1061,0.8537224531173706,0.9870530366897583,0.6375029683113098,0.0
1062,0.8537226319313049,0.9870607852935791,0.6374976634979248,0.0
1063,0.8537228107452393,0.9870683550834656,0.6374920606613159,0.0
1064,0.8537229895591736,0.9870759844779968,0.6374866366386414,0.0
1065,0.8537231683731079,0.9870836734771729,0.6374812126159668,0.0
1066,0.8537233471870422,0.9870913028717041,0.637475848197937,0.0
1067,0.8537235260009766,0.9870989322662354,0.6374703645706177,0.0
1068,0.8537237048149109,0.9871065616607666,0.6374650597572327,0.0
1069,0.8537238836288452,0.9871143102645874,0.6374597549438477,0.0
1070,0.8537240624427795,0.9871218800544739,0.6374543905258179,0.0
1071,0.8537242412567139,0.9871294498443604,0.6374490261077881,0.0
1072,0.8537244200706482,0.9871371388435364,0.6374437808990479,0.0
1073,0.8537245988845825,0.9871448278427124,0.6374385356903076,0.0
1074,0.8537247776985168,0.9871524572372437,0.6374332904815674,0.0
1075,0.8537249565124512,0.9871600270271301,0.6374278664588928,0.0
1076,0.8537251353263855,0.9871677160263062,0.6374226808547974,0.0
1077,0.8537253141403198,0.9871752858161926,0.6374175548553467,0.0
1078,0.8537254929542542,0.9871829152107239,0.6374123692512512,0.0
1079,0.8537256717681885,0.9871904850006104,0.637407124042511,0.0
1080,0.853725790977478,0.9871981143951416,0.6374019980430603,0.0
1081,0.8537259697914124,0.9872057437896729,0.6373968720436096,0.0
1082,0.8537261486053467,0.9872133731842041,0.6373917460441589,0.0
1083,0.853726327419281,0.9872209429740906,0.6373866200447083,0.0
1084,0.8537265062332153,0.987228512763977,0.6373815536499023,0.0
1085,0.8537266254425049,0.9872361421585083,0.6373764872550964,0.0
1086,0.8537268042564392,0.9872437119483948,0.6373714208602905,0.0
1087,0.8537269830703735,0.987251341342926,0.6373663544654846,0.0
1088,0.8537271618843079,0.9872588515281677,0.6373611688613892,0.0
1089,0.8537273406982422,0.9872664213180542,0.637356162071228,0.0
1090,0.8537274599075317,0.9872741103172302,0.637351393699646,0.0
1091,0.8537276387214661,0.9872816205024719,0.6373463869094849,0.0
1092,0.8537278175354004,0.9872891306877136,0.6373412609100342,0.0
1093,0.8537279367446899,0.9872967004776001,0.6373363137245178,0.0
1094,0.8537281155586243,0.9873043298721313,0.637331485748291,0.0
1095,0.8537282943725586,0.987311840057373,0.6373265385627747,0.0
1096,0.8537284135818481,0.9873193502426147,0.6373215913772583,0.0
1097,0.8537285923957825,0.9873268604278564,0.6373167037963867,0.0
1098,0.853728711605072,0.9873344898223877,0.6373118758201599,0.0
1099,0.8537288904190063,0.9873420000076294,0.6373070478439331,0.0
1100,0.8537290096282959,0.9873494505882263,0.6373021006584167,0.0
1101,0.8537291884422302,0.987356960773468,0.6372972726821899,0.0
1102,0.8537293672561646,0.9873645305633545,0.6372925639152527,0.0
1103,0.8537294864654541,0.9873720407485962,0.6372877359390259,0.0
1104,0.8537296652793884,0.9873794913291931,0.6372828483581543,0.0
1105,0.853729784488678,0.9873870015144348,0.6372780799865723,0.0
1106,0.8537299633026123,0.9873944520950317,0.637273371219635,0.0
1107,0.8537300825119019,0.9874020218849182,0.6372686624526978,0.0
1108,0.8537302017211914,0.9874094128608704,0.637263834476471,0.0
1109,0.8537303805351257,0.9874168038368225,0.6372591257095337,0.0
1110,0.8537305593490601,0.9874243140220642,0.6372544765472412,0.0
1111,0.8537306785583496,0.9874318242073059,0.6372498273849487,0.0
1112,0.8537307977676392,0.9874392151832581,0.6372451186180115,0.0
1113,0.8537309765815735,0.9874466061592102,0.6372404098510742,0.0
1114,0.853731095790863,0.9874541163444519,0.6372357606887817,0.0
1115,0.8537312746047974,0.987461507320404,0.6372312307357788,0.0
1116,0.8537313938140869,0.987468957901001,0.6372265815734863,0.0
1117,0.8537315130233765,0.9874763488769531,0.6372219324111938,0.0
1118,0.8537316918373108,0.9874836802482605,0.6372172832489014,0.0
1119,0.8537318110466003,0.9874910712242126,0.6372126340866089,0.0
1120,0.8537319302558899,0.9874985218048096,0.6372082233428955,0.0
1121,0.8537321090698242,0.9875059127807617,0.6372036933898926,0.0
1122,0.8537322282791138,0.9875132441520691,0.6371990442276001,0.0
1123,0.8537323474884033,0.9875205159187317,0.6371945142745972,0.0
1124,0.8537325263023376,0.9875279664993286,0.6371901035308838,0.0
1125,0.8537326455116272,0.9875353574752808,0.6371855735778809,0.0
1126,0.8537327647209167,0.9875426292419434,0.6371809840202332,0.0
1127,0.8537329435348511,0.9875499606132507,0.637176513671875,0.0
1128,0.8537330627441406,0.9875573515892029,0.6371721029281616,0.0
1129,0.8537331819534302,0.9875646233558655,0.6371676921844482,0.0
1130,0.8537333011627197,0.9875718951225281,0.6371632218360901,0.0
1131,0.8537334203720093,0.9875792264938354,0.6371588706970215,0.0
1132,0.8537335991859436,0.9875865578651428,0.6371544599533081,0.0
1133,0.8537337183952332,0.9875937700271606,0.63714998960495,0.0
1134,0.8537338376045227,0.9876009821891785,0.6371455192565918,0.0
1135,0.8537339568138123,0.9876083135604858,0.637141227722168,0.0
1136,0.8537341356277466,0.9876155853271484,0.6371369361877441,0.0
1137,0.8537342548370361,0.9876227974891663,0.637132465839386,0.0
1138,0.8537343740463257,0.9876300096511841,0.6371281147003174,0.0
1139,0.8537344932556152,0.9876372814178467,0.6371239423751831,0.0
1140,0.8537346124649048,0.9876444935798645,0.6371195316314697,0.0
1141,0.8537347316741943,0.9876516461372375,0.6371152400970459,0.0
1142,0.8537348508834839,0.9876588582992554,0.6371110081672668,0.0
1143,0.8537349700927734,0.987666130065918,0.6371066570281982,0.0
1144,0.853735089302063,0.9876732230186462,0.6371024250984192,0.0
1145,0.8537352085113525,0.9876803755760193,0.6370980739593506,0.0
1146,0.8537353277206421,0.9876875281333923,0.6370939016342163,0.0
1147,0.8537354469299316,0.9876947402954102,0.6370897889137268,0.0
1148,0.853735625743866,0.9877018332481384,0.6370854377746582,0.0
1149,0.8537356853485107,0.9877089262008667,0.6370812654495239,0.0
1150,0.8537358045578003,0.9877160787582397,0.6370770931243896,0.0
1151,0.8537359833717346,0.987723171710968,0.6370729207992554,0.0
1152,0.8537361025810242,0.9877302050590515,0.6370687484741211,0.0
1153,0.8537362217903137,0.9877372980117798,0.6370645761489868,0.0
1154,0.8537363409996033,0.9877443909645081,0.6370604038238525,0.0
1155,0.8537364602088928,0.9877514243125916,0.6370562314987183,0.0
1156,0.8537365794181824,0.987758457660675,0.6370521783828735,0.0
1157,0.8537366986274719,0.9877655506134033,0.637048065662384,0.0
1158,0.8537368178367615,0.9877725839614868,0.6370439529418945,0.0
1159,0.8537368774414062,0.9877795577049255,0.6370397806167603,0.0
1160,0.8537370562553406,0.9877865314483643,0.637035608291626,0.0
1161,0.8537371754646301,0.9877936244010925,0.6370317935943604,0.0
1162,0.8537372946739197,0.9878005981445312,0.6370276808738708,0.0
1163,0.8537373542785645,0.9878074526786804,0.6370234489440918,0.0
1164,0.853737473487854,0.9878144860267639,0.6370193958282471,0.0
1165,0.8537375926971436,0.9878214597702026,0.6370154619216919,0.0
1166,0.8537377119064331,0.9878284335136414,0.6370115280151367,0.0
